,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,clusters,cluster
3423,114.0,1,0,6,280,2,dark purple
3424,45.0,7,2,1,355,2,dark purple
3425,100.0,2,2,1,0,0,pink
3426,98.0,1,1,5,331,2,dark purple
3427,50.0,1,5,1,0,0,pink
3428,84.0,2,0,1,0,0,pink
3429,250.0,4,1,1,87,0,pink
3430,200.0,3,81,5,177,2,dark purple
3431,200.0,2,3,1,16,0,pink
3432,70.0,10,3,1,11,0,pink
3433,120.0,3,22,1,6,0,pink
3434,27.0,1,2,5,0,0,pink
3435,265.0,3,94,5,148,0,pink
3436,67.0,10,3,1,36,0,pink
3437,43.0,1,32,1,0,0,pink
3438,25.0,1,4,1,5,0,pink
3439,40.0,1,40,1,0,0,pink
3440,38.0,18,11,1,51,0,pink
3441,262.0,2,0,1,0,0,pink
3442,45.0,5,4,1,39,0,pink
3443,75.0,1,1,1,90,0,pink
3444,63.0,60,0,4,298,2,dark purple
3445,51.0,40,0,1,90,0,pink
3446,75.0,60,0,1,89,0,pink
3447,49.0,1,1,2,0,0,pink
3448,51.0,1,45,1,59,0,pink
3449,375.0,12,0,1,0,0,pink
3450,80.0,1,0,1,0,0,pink
3451,60.0,31,2,1,273,2,dark purple
3452,312.0,1,0,7,229,2,dark purple
3453,290.0,1,0,7,219,2,dark purple
3454,290.0,1,0,7,209,2,dark purple
3455,55.0,3,52,2,189,0,pink
3456,79.0,3,2,1,327,2,dark purple
3457,25.0,1,27,1,0,0,pink
3458,60.0,3,51,5,76,0,pink
3459,115.0,1,0,5,316,2,dark purple
3460,115.0,1,0,5,327,2,dark purple
3461,105.0,1,0,5,275,2,dark purple
3462,136.0,1,0,5,327,2,dark purple
3463,79.0,3,4,1,23,0,pink
3464,43.0,3,2,1,44,0,pink
3465,190.0,5,2,2,0,0,pink
3466,50.0,3,3,2,10,0,pink
3467,72.0,28,2,26,281,2,dark purple
3468,33.0,14,9,1,52,0,pink
3469,35.0,1,5,1,21,0,pink
3470,80.0,5,4,1,5,0,pink
3471,60.0,1,0,1,365,2,dark purple
3472,190.0,3,2,2,334,2,dark purple
3473,70.0,1,1,1,0,0,pink
3474,134.0,5,0,3,90,0,pink
3475,45.0,4,1,1,101,0,pink
3476,52.0,30,2,1,87,0,pink
3477,131.0,3,6,2,1,0,pink
3478,50.0,1,1,1,0,0,pink
3479,45.0,1,0,2,0,0,pink
3480,80.0,1,0,1,87,0,pink
3481,72.0,28,0,26,180,0,pink
3482,68.0,30,1,8,365,2,dark purple
3483,173.0,25,13,33,0,0,pink
3484,64.0,1,236,3,333,2,dark purple
3485,70.0,1,524,3,336,2,dark purple
3486,86.0,1,34,3,290,2,dark purple
3487,250.0,2,0,1,0,0,pink
3488,75.0,5,2,1,352,2,dark purple
3489,35.0,1,28,2,152,0,pink
3490,36.0,14,3,1,10,0,pink
3491,40.0,2,1,1,89,0,pink
3492,55.0,6,4,1,126,0,pink
3493,58.0,1,3,1,0,0,pink
3494,50.0,1,3,1,63,0,pink
3495,55.0,4,7,1,6,0,pink
3496,80.0,1,0,1,88,0,pink
3497,114.0,1,0,6,280,2,dark purple
3498,127.0,3,8,2,56,0,pink
3499,60.0,3,3,1,0,0,pink
3500,200.0,5,4,1,0,0,pink
3501,33.0,1,15,1,63,0,pink
3502,70.0,1,17,1,360,2,dark purple
3503,110.0,30,0,1,0,0,pink
3504,89.0,1,3,6,272,2,dark purple
3505,139.0,1,0,6,280,2,dark purple
3506,80.0,3,7,1,145,0,pink
3507,150.0,7,8,2,364,2,dark purple
3508,110.0,10,5,1,87,0,pink
3509,50.0,1,2,1,0,0,pink
3510,56.0,180,0,1,358,2,dark purple
3511,150.0,1,0,2,365,2,dark purple
3512,166.0,2,2,4,364,2,dark purple
3513,90.0,1,0,1,90,0,pink
3514,114.0,28,6,1,0,0,pink
3515,120.0,3,3,1,90,0,pink
3516,43.0,30,0,18,353,2,dark purple
3517,41.0,30,6,18,322,2,dark purple
3518,44.0,30,1,18,355,2,dark purple
3519,42.0,30,2,18,308,2,dark purple
3520,73.0,5,19,1,14,0,pink
3521,100.0,1,0,1,0,0,pink
3522,47.0,2,5,1,179,0,pink
3523,85.0,5,11,1,361,2,dark purple
3524,120.0,2,0,1,0,0,pink
3525,50.0,1,1,1,160,0,pink
3526,95.0,30,0,2,237,2,dark purple
3527,400.0,2,0,1,179,2,dark purple
3528,300.0,2,0,1,0,0,pink
3529,75.0,4,0,1,89,0,pink
3530,59.0,2,0,1,267,2,dark purple
3531,70.0,3,11,1,228,2,dark purple
3532,56.0,1,1,1,89,0,pink
3533,103.0,1,34,5,358,2,dark purple
3534,175.0,3,2,5,23,0,pink
3535,110.0,1,14,5,358,2,dark purple
3536,123.0,1,0,5,358,2,dark purple
3537,136.0,1,0,5,358,2,dark purple
3538,113.0,1,45,18,281,2,dark purple
3539,60.0,30,3,18,355,2,dark purple
3540,75.0,1,187,3,241,2,dark purple
3541,60.0,30,0,18,355,2,dark purple
3542,80.0,1,22,3,241,2,dark purple
3543,90.0,1,3,3,241,2,dark purple
3544,100.0,30,0,4,214,2,dark purple
3545,117.0,1,41,8,248,2,dark purple
3546,50.0,4,0,1,177,0,pink
3547,88.0,1,3,3,244,2,dark purple
3548,98.0,1,1,3,223,2,dark purple
3549,153.0,1,2,3,241,2,dark purple
3550,85.0,4,5,1,2,0,pink
3551,43.0,4,5,1,0,0,pink
3552,150.0,1,0,2,270,2,dark purple
3553,200.0,2,0,1,364,2,dark purple
3554,90.0,3,1,1,0,0,pink
3555,110.0,1,1,1,172,0,pink
3556,160.0,5,3,1,15,0,pink
3557,70.0,1,6,1,0,0,pink
3558,99.0,2,30,1,10,0,pink
3559,90.0,5,12,1,49,0,pink
3560,410.0,1,1,1,90,0,pink
3561,50.0,2,3,1,28,0,pink
3562,96.0,2,0,1,0,0,pink
3563,40.0,4,1,1,0,0,pink
3564,72.0,1,0,5,0,0,pink
3565,36.0,4,11,1,59,0,pink
3566,120.0,2,2,1,0,0,pink
3567,72.0,1,0,5,0,0,pink
3568,72.0,1,0,5,0,0,pink
3569,77.0,1,0,5,0,0,pink
3570,376.0,1,0,5,0,0,pink
3571,70.0,4,0,1,0,0,pink
3572,36.0,2,0,1,90,0,pink
3573,60.0,180,0,2,280,2,dark purple
3574,93.0,4,25,5,147,0,pink
3575,50.0,10,2,1,0,0,pink
3576,65.0,14,0,1,295,2,dark purple
3577,50.0,3,1,1,114,0,pink
3578,86.0,2,0,1,0,0,pink
3579,166.0,1,2,3,281,2,dark purple
3580,55.0,3,4,1,76,0,pink
3581,150.0,180,0,4,273,2,dark purple
3582,90.0,1,0,1,89,0,pink
3583,108.0,2,0,1,0,0,pink
3584,257.0,3,11,5,75,0,pink
3585,42.0,7,9,8,255,2,dark purple
3586,135.0,1,7,3,281,2,dark purple
3587,93.0,1,9,3,281,2,dark purple
3588,209.0,1,5,4,283,2,dark purple
3589,413.0,1,9,4,277,2,dark purple
3590,80.0,3,6,4,0,0,pink
3591,110.0,2,19,4,0,0,pink
3592,53.0,3,6,1,30,0,pink
3593,246.0,1,1,4,281,2,dark purple
3594,114.0,1,7,4,283,2,dark purple
3595,81.0,1,57,1,365,2,dark purple
3596,55.0,2,10,1,15,0,pink
3597,170.0,1,1,1,89,0,pink
3598,80.0,5,6,1,0,0,pink
3599,43.0,4,17,2,0,0,pink
3600,90.0,2,0,1,365,2,dark purple
3601,38.0,1,34,2,1,0,pink
3602,49.0,1,0,1,269,2,dark purple
3603,48.0,14,5,1,0,0,pink
3604,142.0,1,7,21,316,2,dark purple
3605,125.0,1,3,21,76,0,pink
3606,127.0,1,3,21,86,0,pink
3607,131.0,1,13,21,45,0,pink
3608,120.0,1,4,1,18,0,pink
3609,135.0,5,28,4,325,2,dark purple
3610,127.85625625625626,1,0,7,0,0,pink
3611,300.0,800,1,1,87,0,pink
3612,25.0,1,3,1,180,0,pink
3613,150.0,8,0,3,365,2,dark purple
3614,49.0,1,0,6,79,0,pink
3615,60.0,1,0,2,365,2,dark purple
3616,98.0,1,7,6,55,0,pink
3617,63.0,30,1,18,355,2,dark purple
3618,63.0,30,1,18,355,2,dark purple
3619,40.0,1,0,1,163,0,pink
3620,96.0,1,32,12,136,0,pink
3621,55.0,21,5,2,142,0,pink
3622,52.0,7,0,8,364,2,dark purple
3623,150.0,7,4,4,318,2,dark purple
3624,185.0,7,1,4,325,2,dark purple
3625,215.0,7,0,4,328,2,dark purple
3626,400.0,3,0,1,178,2,dark purple
3627,45.0,21,2,2,25,0,pink
3628,99.0,10,8,3,0,0,pink
3629,35.0,12,5,3,0,0,pink
3630,120.0,1,0,1,0,0,pink
3631,94.0,1,4,3,292,2,dark purple
3632,126.0,1,10,3,219,2,dark purple
3633,59.0,4,7,5,0,0,pink
3634,32.0,2,16,1,95,0,pink
3635,80.0,3,3,1,0,0,pink
3636,24.0,1,20,1,114,0,pink
3637,71.0,3,5,2,1,0,pink
3638,65.0,5,28,2,51,0,pink
3639,33.0,20,8,3,0,0,pink
3640,110.0,4,9,1,0,0,pink
3641,30.0,4,0,2,165,0,pink
3642,62.0,1,0,2,346,2,dark purple
3643,72.0,1,0,2,350,2,dark purple
3644,60.0,1,0,1,177,0,pink
3645,36.0,1,0,5,18,0,pink
3646,39.0,180,0,2,207,2,dark purple
3647,120.0,3,35,1,351,2,dark purple
3648,105.0,3,27,1,84,0,pink
3649,167.0,2,0,1,0,0,pink
3650,96.0,1,27,1,231,2,dark purple
3651,38.0,2,11,1,0,0,pink
3652,166.0,2,39,4,364,2,dark purple
3653,166.0,2,1,4,364,2,dark purple
3654,89.0,2,11,1,0,0,pink
3655,127.85625625625626,1,2,1,0,0,pink
3656,99.0,1,66,8,352,2,dark purple
3657,82.0,1,142,8,350,2,dark purple
3658,84.0,30,0,1,87,0,pink
3659,127.85625625625626,1,0,1,0,0,pink
3660,35.0,1,0,1,23,0,pink
3661,80.0,7,1,1,0,0,pink
3662,53.0,150,0,4,120,0,pink
3663,89.0,14,0,1,23,0,pink
3664,84.0,2,6,1,77,0,pink
3665,95.0,1,3,1,90,0,pink
3666,38.0,30,1,1,0,0,pink
3667,153.0,1,162,2,262,2,dark purple
3668,143.0,1,11,6,89,0,pink
3669,224.0,6,16,1,272,2,dark purple
3670,199.0,1000,6,1,338,2,dark purple
3671,114.0,2,24,1,0,0,pink
3672,47.0,2,10,1,0,0,pink
3673,145.0,4,2,1,202,2,dark purple
3674,50.0,7,1,1,0,0,pink
3675,69.0,1,7,1,3,0,pink
3676,25.0,1,1,1,0,0,pink
3677,600.0,3,3,1,222,2,dark purple
3678,87.0,1,14,8,351,2,dark purple
3679,35.0,20,18,1,1,0,pink
3680,39.0,1,2,5,8,0,pink
3681,35.0,30,2,3,229,2,dark purple
3682,65.0,1,1,1,364,2,dark purple
3683,12.0,28,1,1,0,0,pink
3684,39.0,180,1,1,0,0,pink
3685,120.0,3,4,2,0,0,pink
3686,137.0,1,0,3,150,0,pink
3687,160.0,1,4,3,148,0,pink
3688,143.0,1,5,3,0,0,pink
3689,85.0,3,2,2,0,0,pink
3690,111.0,2,58,2,0,0,pink
3691,45.0,1,12,1,0,0,pink
3692,110.0,7,6,1,157,0,pink
3693,145.0,10,2,2,362,2,dark purple
3694,28.0,2,25,1,0,0,pink
3695,62.0,10,4,1,6,0,pink
3696,60.0,1,23,2,0,0,pink
3697,80.0,1,6,2,0,0,pink
3698,25.0,1,4,1,256,2,dark purple
3699,85.0,7,11,8,249,2,dark purple
3700,77.0,2,1,1,0,0,pink
3701,131.0,2,7,1,176,0,pink
3702,22.0,1,1,1,358,2,dark purple
3703,250.0,2,23,2,289,2,dark purple
3704,45.0,3,3,1,0,0,pink
3705,99.0,5,1,1,0,0,pink
3706,199.0,4,0,1,20,0,pink
3707,112.0,2,8,1,257,2,dark purple
3708,48.0,7,20,4,178,0,pink
3709,500.0,1,104,12,136,2,dark purple
3710,66.0,29,5,8,220,2,dark purple
3711,88.0,7,5,8,220,2,dark purple
3712,500.0,1,45,12,131,2,dark purple
3713,486.0,1,23,12,130,2,dark purple
3714,600.0,1,15,12,99,2,dark purple
3715,300.0,1,173,12,135,0,pink
3716,700.0,1,19,12,132,2,dark purple
3717,750.0,1,26,12,134,2,dark purple
3718,90.0,3,1,1,9,0,pink
3719,98.0,2,9,1,353,2,dark purple
3720,59.0,4,4,5,52,0,pink
3721,62.0,120,1,4,121,0,pink
3722,99.0,2,7,1,262,2,dark purple
3723,55.0,4,5,1,0,0,pink
3724,76.0,1,159,11,324,2,dark purple
3725,37.0,90,2,1,0,0,pink
3726,203.0,1,0,5,284,2,dark purple
3727,55.0,3,0,1,0,0,pink
3728,30.0,80,0,1,88,0,pink
3729,100.0,28,1,2,253,2,dark purple
3730,78.0,1,12,1,266,2,dark purple
3731,100.0,2,2,2,103,0,pink
3732,105.0,9,14,1,0,0,pink
3733,75.0,2,7,1,0,0,pink
3734,88.0,2,9,1,175,0,pink
3735,25.0,30,2,1,0,0,pink
3736,45.0,5,1,1,0,0,pink
3737,64.0,25,1,33,0,0,pink
3738,64.0,25,6,33,0,0,pink
3739,35.0,1,0,3,365,2,dark purple
3740,50.0,2,23,1,0,0,pink
3741,64.0,25,0,33,0,0,pink
3742,64.0,25,5,33,0,0,pink
3743,85.0,3,4,1,0,0,pink
3744,89.0,3,2,2,77,0,pink
3745,95.0,2,19,1,50,0,pink
3746,35.0,3,12,1,4,0,pink
3747,64.0,25,13,33,0,0,pink
3748,64.0,25,0,33,0,0,pink
3749,150.0,1,4,1,171,0,pink
3750,186.0,5,2,1,21,0,pink
3751,130.0,3,7,1,0,0,pink
3752,82.0,1,198,11,335,2,dark purple
3753,153.0,1,12,11,3,0,pink
3754,95.0,2,9,3,362,2,dark purple
3755,55.0,3,0,1,0,0,pink
3756,46.0,1,11,1,325,2,dark purple
3757,74.0,1,6,4,240,2,dark purple
3758,59.0,7,7,1,0,0,pink
3759,299.0,1,5,2,0,0,pink
3760,40.0,28,2,1,0,0,pink
3761,26.0,2,6,3,0,0,pink
3762,85.0,4,0,2,0,0,pink
3763,95.0,2,8,1,23,0,pink
3764,34.0,4,0,1,0,0,pink
3765,45.0,7,1,2,23,0,pink
3766,59.0,4,4,1,0,0,pink
3767,72.0,2,0,1,0,0,pink
3768,66.0,2,2,1,0,0,pink
3769,300.0,2,15,2,324,2,dark purple
3770,40.0,10,0,1,237,2,dark purple
3771,51.0,5,4,1,36,0,pink
3772,220.0,7,1,1,90,0,pink
3773,35.0,3,4,1,0,0,pink
3774,19.0,20,0,1,0,0,pink
3775,360.0,2,0,1,0,0,pink
3776,19.0,2,2,1,0,0,pink
3777,70.0,3,0,1,0,0,pink
3778,93.0,29,0,8,217,2,dark purple
3779,134.0,7,2,8,217,2,dark purple
3780,120.0,1,26,1,270,2,dark purple
3781,79.0,1,5,1,0,0,pink
3782,65.0,1,0,1,0,0,pink
3783,79.0,3,7,1,0,0,pink
3784,49.0,5,0,1,139,0,pink
3785,100.0,3,0,1,0,0,pink
3786,99.0,5,2,1,88,0,pink
3787,52.0,14,32,5,251,2,dark purple
3788,54.0,2,7,1,0,0,pink
3789,80.0,2,0,1,365,2,dark purple
3790,80.0,4,1,1,174,0,pink
3791,40.0,3,2,1,232,2,dark purple
3792,60.0,5,3,1,0,0,pink
3793,45.0,35,2,1,0,0,pink
3794,99.0,5,3,1,0,0,pink
3795,60.0,14,11,5,251,2,dark purple
3796,65.0,2,25,1,0,0,pink
3797,51.0,1,1,2,365,2,dark purple
3798,115.0,2,23,1,11,0,pink
3799,250.0,7,1,1,51,0,pink
3800,59.0,1,8,1,0,0,pink
3801,78.0,10,16,1,345,2,dark purple
3802,500.0,1,5,1,279,2,dark purple
3803,49.0,1,27,1,7,0,pink
3804,28.0,2,6,1,53,0,pink
3805,69.0,4,3,1,0,0,pink
3806,45.0,3,2,1,0,0,pink
3807,69.0,7,6,1,0,0,pink
3808,665.0,1,3,9,263,2,dark purple
3809,194.0,1,0,9,305,2,dark purple
3810,160.0,1,3,9,305,2,dark purple
3811,353.0,1,3,9,304,2,dark purple
3812,131.0,1,1,9,305,2,dark purple
3813,215.0,1,2,9,305,2,dark purple
3814,583.0,1,9,12,0,0,pink
3815,350.0,3,0,1,365,2,dark purple
3816,100.0,2,0,1,0,0,pink
3817,85.0,28,3,1,16,0,pink
3818,99.0,1,2,1,0,0,pink
3819,48.0,2,6,1,0,0,pink
3820,60.0,4,3,1,0,0,pink
3821,100.0,3,0,2,24,0,pink
3822,139.0,2,5,1,49,0,pink
3823,32.0,90,0,1,90,0,pink
3824,42.0,1,22,1,0,0,pink
3825,150.0,1,0,4,361,2,dark purple
3826,99.0,2,22,1,40,0,pink
3827,89.0,1,16,1,0,0,pink
3828,84.0,1,2,1,89,0,pink
3829,220.0,2,0,1,0,0,pink
3830,50.0,7,2,1,6,0,pink
3831,540.0,2,12,1,179,2,dark purple
3832,100.0,7,1,1,0,0,pink
3833,99.0,2,1,1,0,0,pink
3834,46.0,7,4,1,0,0,pink
3835,150.0,3,1,1,36,0,pink
3836,60.0,1,10,1,0,0,pink
3837,61.0,3,0,1,178,0,pink
3838,28.0,1,16,1,29,0,pink
3839,45.0,1,23,4,0,0,pink
3840,75.0,5,0,1,365,2,dark purple
3841,70.0,2,44,1,80,0,pink
3842,149.0,5,0,1,180,2,dark purple
3843,35.0,4,2,2,0,0,pink
3844,49.0,4,3,1,0,0,pink
3845,104.0,1,4,2,361,2,dark purple
3846,396.0,1,6,2,361,2,dark purple
3847,149.0,6,6,1,106,0,pink
3848,49.0,2,3,2,141,0,pink
3849,129.0,2,1,2,170,0,pink
3850,247.0,3,3,4,82,0,pink
3851,69.0,7,7,23,0,0,pink
3852,134.0,1,2,2,360,2,dark purple
3853,42.0,6,6,8,147,0,pink
3854,128.0,1,13,18,281,2,dark purple
3855,70.0,18,0,1,0,0,pink
3856,74.0,3,3,11,102,0,pink
3857,82.0,3,1,1,27,0,pink
3858,89.0,2,12,2,76,0,pink
3859,56.0,14,9,3,199,2,dark purple
3860,59.0,14,11,3,201,2,dark purple
3861,62.0,7,4,1,23,0,pink
3862,29.0,28,2,1,0,0,pink
3863,22.0,1,1,1,0,0,pink
3864,22.0,10,0,1,0,0,pink
3865,60.0,2,4,4,82,0,pink
3866,70.0,2,9,4,82,0,pink
3867,55.0,1,0,1,90,0,pink
3868,70.0,2,5,4,82,0,pink
3869,53.0,14,2,3,197,2,dark purple
3870,59.0,7,5,23,0,0,pink
3871,30.0,2,7,1,0,0,pink
3872,244.0,1,74,4,204,2,dark purple
3873,44.0,1,2,3,362,2,dark purple
3874,69.0,7,3,23,0,0,pink
3875,69.0,7,8,23,0,0,pink
3876,69.0,7,7,23,0,0,pink
3877,59.0,7,3,23,0,0,pink
3878,59.0,7,3,23,0,0,pink
3879,59.0,7,2,23,0,0,pink
3880,69.0,7,2,23,0,0,pink
3881,59.0,7,3,23,0,0,pink
3882,160.0,5,11,3,160,0,pink
3883,55.0,10,5,1,9,0,pink
3884,32.0,1,7,2,307,2,dark purple
3885,150.0,3,3,1,81,0,pink
3886,94.0,1,8,9,8,0,pink
3887,104.0,1,7,9,304,2,dark purple
3888,69.0,1,1,6,79,0,pink
3889,78.0,3,54,5,37,0,pink
3890,85.0,1,3,1,88,0,pink
3891,75.0,1,0,1,364,2,dark purple
3892,128.0,1,0,3,0,0,pink
3893,49.0,3,49,1,151,0,pink
3894,65.0,7,3,1,83,0,pink
3895,35.0,1,2,1,0,0,pink
3896,40.0,1,3,1,51,0,pink
3897,40.0,4,2,1,0,0,pink
3898,61.0,1,116,1,161,0,pink
3899,98.0,6,2,1,172,0,pink
3900,45.0,4,1,1,267,2,dark purple
3901,49.0,4,9,2,87,0,pink
3902,60.0,2,0,1,0,0,pink
3903,42.0,1,0,1,0,0,pink
3904,500.0,3,2,4,0,0,pink
3905,45.0,3,0,1,0,0,pink
3906,55.0,4,13,1,0,0,pink
3907,141.0,1,4,1,62,0,pink
3908,60.0,2,2,1,0,0,pink
3909,35.0,4,1,1,0,0,pink
3910,69.0,7,0,6,8,0,pink
3911,69.0,7,6,8,8,0,pink
3912,63.0,8,3,1,27,0,pink
3913,69.0,7,4,8,8,0,pink
3914,69.0,7,2,8,8,0,pink
3915,69.0,7,4,8,8,0,pink
3916,69.0,7,0,8,8,0,pink
3917,69.0,7,1,8,8,0,pink
3918,100.0,2,3,3,354,2,dark purple
3919,59.0,4,3,1,0,0,pink
3920,69.0,7,0,6,8,0,pink
3921,69.0,7,0,6,8,0,pink
3922,69.0,7,0,6,8,0,pink
3923,69.0,7,0,6,8,0,pink
3924,69.0,7,0,6,8,0,pink
3925,39.0,4,4,2,35,0,pink
3926,62.0,7,1,23,0,0,pink
3927,50.0,1,1,2,0,0,pink
3928,110.0,3,0,1,61,0,pink
3929,120.0,2,0,1,0,0,pink
3930,85.0,1,17,4,338,2,dark purple
3931,85.0,1,2,4,338,2,dark purple
3932,110.0,1,0,4,363,2,dark purple
3933,110.0,1,0,4,363,2,dark purple
3934,155.0,2,13,1,82,0,pink
3935,50.0,1,0,1,90,0,pink
3936,89.0,7,3,1,45,0,pink
3937,250.0,3,1,1,0,0,pink
3938,106.0,1,0,3,0,0,pink
3939,120.0,1,0,3,0,0,pink
3940,59.0,7,1,23,0,0,pink
3941,69.0,7,19,23,8,0,pink
3942,59.0,7,3,23,0,0,pink
3943,69.0,7,4,23,0,0,pink
3944,90.0,14,0,1,0,0,pink
3945,139.0,1,0,3,0,0,pink
3946,84.0,1,25,2,58,0,pink
3947,50.0,1,0,1,0,0,pink
3948,150.0,2,0,1,5,0,pink
3949,135.0,2,0,1,362,2,dark purple
3950,60.0,1,7,2,301,2,dark purple
3951,42.0,7,0,2,0,0,pink
3952,30.0,1,1,1,0,0,pink
3953,180.0,1,0,1,88,0,pink
3954,85.0,2,30,1,291,2,dark purple
3955,80.0,1,1,1,180,0,pink
3956,80.0,1,0,1,0,0,pink
3957,55.0,3,0,2,5,0,pink
3958,42.0,4,5,2,0,0,pink
3959,45.0,1,2,1,0,0,pink
3960,63.0,2,4,1,0,0,pink
3961,55.0,3,0,1,0,0,pink
3962,59.0,7,2,23,0,0,pink
3963,25.0,1,16,1,14,0,pink
3964,39.0,5,0,3,0,0,pink
3965,39.0,10,0,3,0,0,pink
3966,36.0,2,14,1,90,0,pink
3967,27.0,120,0,1,90,0,pink
3968,80.0,2,2,1,137,0,pink
3969,30.0,2,16,1,348,2,dark purple
3970,60.0,1,0,1,0,0,pink
3971,242.0,1,2,3,271,2,dark purple
3972,242.0,1,1,3,271,2,dark purple
3973,242.0,1,0,3,272,2,dark purple
3974,75.0,3,0,1,0,0,pink
3975,30.0,5,0,1,9,0,pink
3976,98.0,5,2,1,130,0,pink
3977,40.0,3,1,1,52,0,pink
3978,99.0,1,1,1,351,2,dark purple
3979,70.0,1,1,1,354,2,dark purple
3980,47.0,1,0,1,89,0,pink
3981,153.0,5,12,2,110,0,pink
3982,80.0,20,8,1,262,2,dark purple
3983,59.0,7,8,23,0,0,pink
3984,59.0,7,2,23,0,0,pink
3985,22.0,30,0,2,311,2,dark purple
3986,180.0,2,0,2,0,0,pink
3987,69.0,3,5,1,0,0,pink
3988,55.0,14,10,2,48,0,pink
3989,135.0,2,55,2,45,0,pink
3990,79.0,3,34,1,148,0,pink
3991,25.0,25,0,1,0,0,pink
3992,190.0,5,2,1,0,0,pink
3993,57.0,14,30,5,251,2,dark purple
3994,39.0,17,2,1,0,0,pink
3995,59.0,7,5,23,0,0,pink
3996,59.0,7,2,23,0,0,pink
3997,69.0,7,6,23,0,0,pink
3998,69.0,7,1,23,0,0,pink
3999,59.0,7,5,23,0,0,pink
4000,40.0,10,2,1,46,0,pink
4001,171.0,2,5,1,356,2,dark purple
4002,55.0,1,0,1,365,2,dark purple
4003,18.0,25,0,1,0,0,pink
4004,54.0,28,0,2,308,2,dark purple
4005,110.0,7,0,1,0,0,pink
4006,55.0,1,11,1,85,0,pink
4007,20.0,25,0,1,0,0,pink
4008,127.85625625625626,1,0,1,0,0,pink
4009,28.0,20,0,1,0,0,pink
4010,40.0,1,46,6,355,2,dark purple
4011,26.0,25,0,1,0,0,pink
4012,44.0,3,0,1,0,0,pink
4013,40.0,1,0,3,357,2,dark purple
4014,25.0,2,0,1,0,0,pink
4015,42.0,30,2,8,255,2,dark purple
4016,35.0,7,3,1,343,2,dark purple
4017,320.0,3,42,5,164,2,dark purple
4018,80.0,1,2,1,0,0,pink
4019,40.0,1,3,1,0,0,pink
4020,147.0,3,2,1,21,0,pink
4021,42.0,25,0,1,0,0,pink
4022,179.0,2,22,1,16,0,pink
4023,94.0,1,0,1,327,2,dark purple
4024,30.0,5,0,1,0,0,pink
4025,40.0,2,0,1,0,0,pink
4026,85.0,2,29,1,132,0,pink
4027,75.0,2,4,2,82,0,pink
4028,82.0,1,10,1,133,0,pink
4029,30.0,1,2,1,0,0,pink
4030,70.0,5,0,1,0,0,pink
4031,55.0,2,7,3,345,2,dark purple
4032,24.0,90,0,1,327,2,dark purple
4033,70.0,14,8,2,251,2,dark purple
4034,75.0,14,10,2,251,2,dark purple
4035,95.0,90,0,1,90,0,pink
4036,49.0,1,0,1,68,0,pink
4037,25.0,31,0,1,165,0,pink
4038,24.0,25,1,1,0,0,pink
4039,65.0,8,0,2,36,0,pink
4040,60.0,1,12,1,34,0,pink
4041,25.0,25,0,1,0,0,pink
4042,25.0,25,0,1,0,0,pink
4043,97.0,14,0,1,74,0,pink
4044,100.0,2,3,3,270,2,dark purple
4045,120.0,2,0,3,257,2,dark purple
4046,37.0,6,2,8,326,2,dark purple
4047,80.0,3,12,2,163,0,pink
4048,42.0,30,2,8,337,2,dark purple
4049,36.0,30,1,8,315,2,dark purple
4050,22.0,4,18,1,1,0,pink
4051,129.0,2,45,1,29,0,pink
4052,50.0,3,0,1,0,0,pink
4053,40.0,10,0,1,0,0,pink
4054,89.0,2,0,1,0,0,pink
4055,75.0,5,8,1,0,0,pink
4056,35.0,3,1,1,0,0,pink
4057,40.0,8,9,1,0,0,pink
4058,15.0,3,0,1,0,0,pink
4059,198.0,7,9,2,210,2,dark purple
4060,65.0,28,2,26,180,0,pink
4061,27.0,15,1,1,2,0,pink
4062,245.0,1,53,4,288,2,dark purple
4063,69.0,7,4,8,8,0,pink
4064,69.0,7,5,8,8,0,pink
4065,200.0,7,1,1,358,2,dark purple
4066,14.0,1,0,1,0,0,pink
4067,79.0,3,0,1,75,0,pink
4068,50.0,4,0,1,0,0,pink
4069,32.0,25,0,1,0,0,pink
4070,36.0,5,2,1,0,0,pink
4071,110.0,3,2,5,0,0,pink
4072,90.0,5,0,1,0,0,pink
4073,323.0,1,1,3,64,0,pink
4074,214.0,1,0,3,63,0,pink
4075,342.0,1,0,3,64,0,pink
4076,100.0,4,4,1,24,0,pink
4077,41.0,11,2,2,120,0,pink
4078,20.0,2,1,3,52,0,pink
4079,125.0,4,1,4,259,2,dark purple
4080,51.0,30,0,2,263,2,dark purple
4081,30.0,1,0,3,146,0,pink
4082,125.0,4,2,4,259,2,dark purple
4083,50.0,7,4,1,19,0,pink
4084,60.0,21,0,1,0,0,pink
4085,95.0,2,0,1,88,0,pink
4086,97.0,1,4,1,349,2,dark purple
4087,120.05390582574964,1,0,2,261,2,dark purple
4088,121.0,4,1,4,260,2,dark purple
4089,66.0,14,8,5,251,2,dark purple
4090,57.0,14,2,5,251,2,dark purple
4091,25.0,10,0,1,0,0,pink
4092,600.0,28,0,7,0,0,pink
4093,90.0,5,2,1,144,0,pink
4094,100.0,2,3,3,261,2,dark purple
4095,132.0,1,12,7,356,2,dark purple
4096,79.0,13,0,4,169,0,pink
4097,172.0,1,0,7,349,2,dark purple
